total_cases,new_cases,total_deaths,human_development_index,Status_counts_Academic break,Status_counts_Closed due to COVID-19,Status_counts_Fully open,Status_counts_Partially open
4464.0,120.0,37.0,0.6459999999999999,0.0,1.0,0.0,0.0
4665.0,201.0,39.0,0.6459999999999999,0.0,1.0,0.0,0.0
4912.0,247.0,41.0,0.6459999999999999,0.0,1.0,0.0,0.0
5227.0,315.0,42.0,0.6459999999999999,0.0,1.0,0.0,0.0
5538.0,311.0,46.0,0.6459999999999999,0.0,1.0,0.0,0.0
5854.0,316.0,52.0,0.6459999999999999,0.0,1.0,0.0,0.0
6030.0,176.0,56.0,0.6459999999999999,0.0,1.0,0.0,0.0
6160.0,130.0,57.0,0.6459999999999999,0.0,1.0,0.0,0.0
6431.0,271.0,59.0,0.6459999999999999,0.0,1.0,0.0,0.0
6712.0,281.0,60.0,0.6459999999999999,0.0,1.0,0.0,0.0
6906.0,194.0,65.0,0.6459999999999999,0.0,1.0,0.0,0.0
7116.0,210.0,69.0,0.6459999999999999,0.0,1.0,0.0,0.0
7365.0,249.0,72.0,0.6459999999999999,0.0,1.0,0.0,0.0
7550.0,185.0,75.0,0.6459999999999999,0.0,1.0,0.0,0.0
8082.0,238.0,86.0,0.6459999999999999,0.0,1.0,0.0,0.0
8323.0,241.0,87.0,0.6459999999999999,1.0,0.0,0.0,0.0
8514.0,191.0,87.0,0.6459999999999999,1.0,0.0,0.0,0.0
8685.0,171.0,89.0,0.6459999999999999,1.0,0.0,0.0,0.0
8810.0,125.0,91.0,0.6459999999999999,1.0,0.0,0.0,0.0
8928.0,118.0,91.0,0.6459999999999999,0.0,0.0,0.0,1.0
9108.0,180.0,93.0,0.6459999999999999,0.0,0.0,0.0,1.0
9256.0,148.0,96.0,0.6459999999999999,0.0,0.0,0.0,1.0
9437.0,181.0,98.0,0.6459999999999999,1.0,0.0,0.0,0.0
9604.0,167.0,98.0,0.6459999999999999,1.0,0.0,0.0,0.0
9719.0,115.0,101.0,0.6459999999999999,1.0,0.0,0.0,0.0
9818.0,99.0,103.0,0.6459999999999999,1.0,0.0,0.0,0.0
9901.0,83.0,106.0,0.6459999999999999,1.0,0.0,0.0,0.0
9964.0,63.0,108.0,0.6459999999999999,1.0,0.0,0.0,0.0
10078.0,114.0,108.0,0.6459999999999999,1.0,0.0,0.0,0.0
10207.0,129.0,108.0,0.6459999999999999,1.0,0.0,0.0,0.0
10292.0,85.0,111.0,0.6459999999999999,1.0,0.0,0.0,0.0
10377.0,85.0,112.0,0.6459999999999999,1.0,0.0,0.0,0.0
10526.0,149.0,113.0,0.6459999999999999,1.0,0.0,0.0,0.0
10607.0,81.0,116.0,0.6459999999999999,1.0,0.0,0.0,0.0
10663.0,56.0,117.0,0.6459999999999999,1.0,0.0,0.0,0.0
10740.0,77.0,119.0,0.6459999999999999,1.0,0.0,0.0,0.0
10835.0,95.0,119.0,0.6459999999999999,1.0,0.0,0.0,0.0
10918.0,83.0,120.0,0.6459999999999999,1.0,0.0,0.0,0.0
11033.0,115.0,120.0,0.6459999999999999,1.0,0.0,0.0,0.0
11121.0,88.0,121.0,0.6459999999999999,1.0,0.0,0.0,0.0
11140.0,19.0,121.0,0.6459999999999999,0.0,0.0,1.0,0.0
11265.0,125.0,121.0,0.6459999999999999,0.0,1.0,0.0,0.0
11572.0,92.0,123.0,0.6459999999999999,1.0,0.0,0.0,0.0
11626.0,54.0,123.0,0.6459999999999999,1.0,0.0,0.0,0.0
11654.0,28.0,125.0,0.6459999999999999,1.0,0.0,0.0,0.0
11673.0,19.0,125.0,0.6459999999999999,0.0,0.0,0.0,1.0
11714.0,41.0,126.0,0.6459999999999999,0.0,0.0,0.0,1.0
11781.0,67.0,127.0,0.6459999999999999,0.0,0.0,0.0,1.0
11829.0,48.0,127.0,0.6459999999999999,1.0,0.0,0.0,0.0
11891.0,62.0,128.0,0.6459999999999999,1.0,0.0,0.0,0.0
11936.0,45.0,128.0,0.6459999999999999,1.0,0.0,0.0,0.0
11989.0,53.0,129.0,0.6459999999999999,1.0,0.0,0.0,0.0
12000.0,11.0,129.0,0.6459999999999999,1.0,0.0,0.0,0.0
12069.0,69.0,130.0,0.6459999999999999,1.0,0.0,0.0,0.0
12103.0,34.0,130.0,0.6459999999999999,1.0,0.0,0.0,0.0
12215.0,112.0,131.0,0.6459999999999999,1.0,0.0,0.0,0.0
12263.0,48.0,131.0,0.6459999999999999,1.0,0.0,0.0,0.0
12293.0,30.0,131.0,0.6459999999999999,1.0,0.0,0.0,0.0
12326.0,33.0,131.0,0.6459999999999999,1.0,0.0,0.0,0.0
12367.0,41.0,132.0,0.6459999999999999,1.0,0.0,0.0,0.0
12406.0,39.0,133.0,0.6459999999999999,1.0,0.0,0.0,0.0
12460.0,54.0,133.0,0.6459999999999999,1.0,0.0,0.0,0.0
12501.0,41.0,133.0,0.6459999999999999,1.0,0.0,0.0,0.0
12579.0,78.0,133.0,0.6459999999999999,1.0,0.0,0.0,0.0
12660.0,81.0,133.0,0.6459999999999999,1.0,0.0,0.0,0.0
12675.0,15.0,133.0,0.6459999999999999,1.0,0.0,0.0,0.0
12729.0,54.0,133.0,0.6459999999999999,1.0,0.0,0.0,0.0
12806.0,77.0,133.0,0.6459999999999999,0.0,0.0,1.0,0.0
12858.0,52.0,133.0,0.6459999999999999,0.0,1.0,0.0,0.0
12907.0,49.0,133.0,0.6459999999999999,0.0,1.0,0.0,0.0
12935.0,28.0,133.0,0.6459999999999999,1.0,0.0,0.0,0.0
13030.0,18.0,133.0,0.6459999999999999,1.0,0.0,0.0,0.0
13046.0,16.0,133.0,0.6459999999999999,0.0,0.0,0.0,1.0
13090.0,44.0,133.0,0.6459999999999999,0.0,0.0,0.0,1.0
13143.0,53.0,133.0,0.6459999999999999,0.0,0.0,0.0,1.0
13170.0,27.0,134.0,0.6459999999999999,1.0,0.0,0.0,0.0
13211.0,41.0,134.0,0.6459999999999999,1.0,0.0,0.0,0.0
13240.0,29.0,134.0,0.6459999999999999,1.0,0.0,0.0,0.0
13253.0,13.0,134.0,0.6459999999999999,1.0,0.0,0.0,0.0
13292.0,39.0,134.0,0.6459999999999999,1.0,0.0,0.0,0.0
13345.0,53.0,135.0,0.6459999999999999,1.0,0.0,0.0,0.0
13372.0,27.0,138.0,0.6459999999999999,1.0,0.0,0.0,0.0
13449.0,77.0,138.0,0.6459999999999999,1.0,0.0,0.0,0.0
13508.0,59.0,138.0,0.6459999999999999,1.0,0.0,0.0,0.0
13555.0,47.0,138.0,0.6459999999999999,1.0,0.0,0.0,0.0
13566.0,11.0,140.0,0.6459999999999999,1.0,0.0,0.0,0.0
13610.0,44.0,140.0,0.6459999999999999,1.0,0.0,0.0,0.0
13662.0,52.0,141.0,0.6459999999999999,1.0,0.0,0.0,0.0
13712.0,50.0,143.0,0.6459999999999999,1.0,0.0,0.0,0.0
13811.0,99.0,145.0,0.6459999999999999,1.0,0.0,0.0,0.0
13865.0,54.0,145.0,0.6459999999999999,1.0,0.0,0.0,0.0
13897.0,32.0,145.0,0.6459999999999999,1.0,0.0,0.0,0.0
13938.0,41.0,145.0,0.6459999999999999,1.0,0.0,0.0,0.0
14006.0,68.0,145.0,0.6459999999999999,1.0,0.0,0.0,0.0
14155.0,149.0,147.0,0.6459999999999999,0.0,0.0,1.0,0.0
14207.0,52.0,149.0,0.6459999999999999,0.0,1.0,0.0,0.0
14285.0,78.0,150.0,0.6459999999999999,0.0,1.0,0.0,0.0
14345.0,60.0,151.0,0.6459999999999999,1.0,0.0,0.0,0.0
14380.0,35.0,151.0,0.6459999999999999,1.0,0.0,0.0,0.0
14599.0,122.0,151.0,0.6459999999999999,0.0,0.0,0.0,1.0
14804.0,205.0,152.0,0.6459999999999999,0.0,0.0,0.0,1.0
14950.0,146.0,152.0,0.6459999999999999,0.0,0.0,0.0,1.0
15078.0,128.0,152.0,0.6459999999999999,0.0,0.0,0.0,1.0
15219.0,141.0,152.0,0.6459999999999999,0.0,0.0,0.0,1.0
15298.0,79.0,153.0,0.6459999999999999,0.0,0.0,0.0,1.0
15472.0,174.0,155.0,0.6459999999999999,0.0,0.0,0.0,1.0
15773.0,301.0,158.0,0.6459999999999999,0.0,0.0,0.0,1.0
16097.0,324.0,160.0,0.6459999999999999,0.0,0.0,0.0,1.0
16269.0,172.0,160.0,0.6459999999999999,0.0,0.0,0.0,1.0
16536.0,267.0,160.0,0.6459999999999999,0.0,0.0,0.0,1.0
16726.0,190.0,163.0,0.6459999999999999,0.0,0.0,0.0,1.0
16913.0,187.0,164.0,0.6459999999999999,0.0,0.0,0.0,1.0
17276.0,363.0,164.0,0.6459999999999999,0.0,0.0,0.0,1.0
17607.0,331.0,164.0,0.6459999999999999,0.0,0.0,0.0,1.0
18041.0,434.0,169.0,0.6459999999999999,0.0,0.0,0.0,1.0
18437.0,396.0,171.0,0.6459999999999999,0.0,0.0,0.0,1.0
18714.0,277.0,177.0,0.6459999999999999,0.0,0.0,0.0,1.0
19299.0,585.0,180.0,0.6459999999999999,0.0,0.0,0.0,1.0
19629.0,330.0,181.0,0.6459999999999999,0.0,0.0,0.0,1.0
19984.0,355.0,183.0,0.6459999999999999,0.0,0.0,0.0,1.0
20579.0,595.0,187.0,0.6459999999999999,0.0,0.0,1.0,0.0
21262.0,683.0,187.0,0.6459999999999999,0.0,1.0,0.0,0.0
21398.0,136.0,187.0,0.6459999999999999,0.0,1.0,0.0,0.0
21923.0,525.0,191.0,0.6459999999999999,1.0,0.0,0.0,0.0
22287.0,364.0,193.0,0.6459999999999999,1.0,0.0,0.0,0.0
22851.0,564.0,195.0,0.6459999999999999,1.0,0.0,0.0,0.0
23333.0,482.0,196.0,0.6459999999999999,1.0,0.0,0.0,0.0
23941.0,608.0,205.0,0.6459999999999999,0.0,0.0,0.0,1.0
24545.0,604.0,208.0,0.6459999999999999,0.0,0.0,0.0,1.0
24654.0,109.0,213.0,0.6459999999999999,0.0,0.0,0.0,1.0
25116.0,462.0,215.0,0.6459999999999999,0.0,0.0,0.0,1.0
29183.0,312.0,271.0,0.6459999999999999,0.0,0.0,0.0,1.0
29570.0,387.0,275.0,0.6459999999999999,0.0,0.0,0.0,1.0
29889.0,319.0,280.0,0.6459999999999999,0.0,0.0,0.0,1.0
30198.0,309.0,280.0,0.6459999999999999,0.0,0.0,0.0,1.0
30363.0,165.0,285.0,0.6459999999999999,0.0,0.0,0.0,1.0
30753.0,390.0,293.0,0.6459999999999999,0.0,0.0,0.0,1.0
30995.0,242.0,296.0,0.6459999999999999,0.0,0.0,0.0,1.0
31253.0,258.0,301.0,0.6459999999999999,0.0,0.0,0.0,1.0
31515.0,262.0,310.0,0.6459999999999999,0.0,0.0,0.0,1.0
31848.0,333.0,311.0,0.6459999999999999,0.0,0.0,1.0,0.0
32213.0,365.0,317.0,0.6459999999999999,0.0,1.0,0.0,0.0
32425.0,212.0,319.0,0.6459999999999999,0.0,1.0,0.0,0.0
32650.0,225.0,319.0,0.6459999999999999,1.0,0.0,0.0,0.0
32957.0,307.0,328.0,0.6459999999999999,1.0,0.0,0.0,0.0
33265.0,308.0,332.0,0.6459999999999999,1.0,0.0,0.0,0.0
33459.0,194.0,332.0,0.6459999999999999,1.0,0.0,0.0,0.0
33696.0,237.0,342.0,0.6459999999999999,0.0,0.0,0.0,1.0
33832.0,136.0,350.0,0.6459999999999999,0.0,0.0,0.0,1.0
33944.0,112.0,352.0,0.6459999999999999,0.0,0.0,0.0,1.0
34168.0,224.0,353.0,0.6459999999999999,0.0,0.0,0.0,1.0
34270.0,102.0,355.0,0.6459999999999999,0.0,0.0,0.0,1.0
34372.0,102.0,359.0,0.6459999999999999,0.0,0.0,0.0,1.0
35797.0,243.0,386.0,0.6459999999999999,0.0,0.0,0.0,1.0
35952.0,155.0,388.0,0.6459999999999999,0.0,0.0,0.0,1.0
36225.0,273.0,389.0,0.6459999999999999,0.0,0.0,0.0,1.0
36366.0,141.0,392.0,0.6459999999999999,0.0,0.0,0.0,1.0
36440.0,74.0,394.0,0.6459999999999999,0.0,0.0,0.0,1.0
36680.0,240.0,394.0,0.6459999999999999,0.0,0.0,0.0,1.0
36993.0,313.0,399.0,0.6459999999999999,0.0,0.0,1.0,0.0
37295.0,302.0,402.0,0.6459999999999999,0.0,1.0,0.0,0.0
37483.0,188.0,402.0,0.6459999999999999,0.0,1.0,0.0,0.0
37742.0,259.0,406.0,0.6459999999999999,1.0,0.0,0.0,0.0
37896.0,154.0,411.0,0.6459999999999999,1.0,0.0,0.0,0.0
37976.0,80.0,413.0,0.6459999999999999,1.0,0.0,0.0,0.0
38206.0,230.0,416.0,0.6459999999999999,1.0,0.0,0.0,0.0
38424.0,218.0,418.0,0.6459999999999999,0.0,0.0,0.0,1.0
38642.0,218.0,420.0,0.6459999999999999,0.0,0.0,0.0,1.0
38845.0,203.0,424.0,0.6459999999999999,0.0,0.0,0.0,1.0
39033.0,188.0,428.0,0.6459999999999999,0.0,0.0,0.0,1.0
39182.0,149.0,430.0,0.6459999999999999,0.0,0.0,0.0,1.0
39297.0,115.0,434.0,0.6459999999999999,0.0,0.0,0.0,1.0
291.0,24.0,1.0,0.602,1.0,0.0,0.0,0.0
295.0,4.0,2.0,0.602,1.0,0.0,0.0,0.0
375.0,80.0,2.0,0.602,1.0,0.0,0.0,0.0
402.0,27.0,2.0,0.602,1.0,0.0,0.0,0.0
427.0,25.0,2.0,0.602,1.0,0.0,0.0,0.0
457.0,30.0,3.0,0.602,0.0,0.0,1.0,0.0
516.0,59.0,3.0,0.602,0.0,0.0,1.0,0.0
584.0,68.0,3.0,0.602,1.0,0.0,0.0,0.0
603.0,19.0,3.0,0.602,1.0,0.0,0.0,0.0
682.0,79.0,4.0,0.602,1.0,0.0,0.0,0.0
772.0,90.0,4.0,0.602,1.0,0.0,0.0,0.0
886.0,114.0,4.0,0.602,0.0,0.0,1.0,0.0
1042.0,156.0,5.0,0.602,0.0,0.0,1.0,0.0
1212.0,170.0,6.0,0.602,1.0,0.0,0.0,0.0
1401.0,189.0,6.0,0.602,0.0,0.0,1.0,0.0
1572.0,171.0,8.0,0.602,1.0,0.0,0.0,0.0
2300.0,201.0,9.0,0.602,1.0,0.0,0.0,0.0
2634.0,334.0,10.0,0.602,1.0,0.0,0.0,0.0
2912.0,278.0,11.0,0.602,1.0,0.0,0.0,0.0
3235.0,323.0,13.0,0.602,1.0,0.0,0.0,0.0
3448.0,213.0,13.0,0.602,1.0,0.0,0.0,0.0
3762.0,314.0,14.0,0.602,1.0,0.0,0.0,0.0
4086.0,324.0,15.0,0.602,1.0,0.0,0.0,0.0
4364.0,278.0,15.0,0.602,1.0,0.0,0.0,0.0
4614.0,250.0,15.0,0.602,1.0,0.0,0.0,0.0
5062.0,448.0,16.0,0.602,1.0,0.0,0.0,0.0
5335.0,273.0,18.0,0.602,1.0,0.0,0.0,0.0
5760.0,425.0,19.0,0.602,1.0,0.0,0.0,0.0
6211.0,451.0,19.0,0.602,1.0,0.0,0.0,0.0
6591.0,380.0,19.0,0.602,1.0,0.0,0.0,0.0
7177.0,586.0,20.0,0.602,1.0,0.0,0.0,0.0
7848.0,671.0,22.0,0.602,1.0,0.0,0.0,0.0
8274.0,426.0,22.0,0.602,0.0,0.0,1.0,0.0
8605.0,331.0,22.0,0.602,0.0,0.0,1.0,0.0
9026.0,421.0,23.0,0.602,1.0,0.0,0.0,0.0
9561.0,535.0,23.0,0.602,1.0,0.0,0.0,0.0
10099.0,538.0,24.0,0.602,1.0,0.0,0.0,0.0
10728.0,629.0,24.0,0.602,1.0,0.0,0.0,0.0
11162.0,434.0,26.0,0.602,0.0,0.0,1.0,0.0
11755.0,593.0,27.0,0.602,0.0,0.0,1.0,0.0
12309.0,554.0,28.0,0.602,1.0,0.0,0.0,0.0
12772.0,463.0,28.0,0.602,0.0,0.0,1.0,0.0
13248.0,476.0,29.0,0.602,1.0,0.0,0.0,0.0
13564.0,316.0,29.0,0.602,1.0,0.0,0.0,0.0
15259.0,740.0,32.0,0.602,0.0,0.0,1.0,0.0
15491.0,232.0,34.0,0.602,0.0,0.0,1.0,0.0
15784.0,293.0,34.0,0.602,0.0,0.0,1.0,0.0
15964.0,180.0,35.0,0.602,0.0,0.0,1.0,0.0
16168.0,204.0,35.0,0.602,0.0,0.0,1.0,0.0
16423.0,255.0,35.0,0.602,0.0,0.0,1.0,0.0
16531.0,108.0,35.0,0.602,0.0,0.0,1.0,0.0
16649.0,118.0,35.0,0.602,0.0,0.0,1.0,0.0
16719.0,70.0,38.0,0.602,0.0,0.0,1.0,0.0
16801.0,82.0,38.0,0.602,0.0,0.0,1.0,0.0
16945.0,144.0,38.0,0.602,0.0,0.0,1.0,0.0
17061.0,116.0,38.0,0.602,0.0,0.0,1.0,0.0
17177.0,116.0,39.0,0.602,0.0,0.0,1.0,0.0
17344.0,167.0,39.0,0.602,0.0,0.0,1.0,0.0
17445.0,101.0,40.0,0.602,0.0,0.0,1.0,0.0
17502.0,57.0,40.0,0.602,0.0,0.0,1.0,0.0
17658.0,156.0,40.0,0.602,0.0,0.0,1.0,0.0
17844.0,186.0,40.0,0.602,1.0,0.0,0.0,0.0
17994.0,150.0,40.0,0.602,1.0,0.0,0.0,0.0
18094.0,100.0,42.0,0.602,1.0,0.0,0.0,0.0
18241.0,147.0,43.0,0.602,1.0,0.0,0.0,0.0
18374.0,133.0,44.0,0.602,0.0,0.0,1.0,0.0
18483.0,109.0,45.0,0.602,0.0,0.0,1.0,0.0
18613.0,130.0,45.0,0.602,1.0,0.0,0.0,0.0
18752.0,139.0,48.0,0.602,0.0,0.0,1.0,0.0
19063.0,311.0,49.0,0.602,0.0,0.0,1.0,0.0
19273.0,210.0,49.0,0.602,0.0,0.0,1.0,0.0
19547.0,274.0,52.0,0.602,0.0,0.0,1.0,0.0
19771.0,224.0,56.0,0.602,0.0,0.0,1.0,0.0
20750.0,418.0,57.0,0.602,0.0,0.0,1.0,0.0
21009.0,259.0,58.0,0.602,0.0,0.0,1.0,0.0
21390.0,381.0,60.0,0.602,0.0,0.0,1.0,0.0
21750.0,360.0,65.0,0.602,0.0,0.0,1.0,0.0
22214.0,464.0,70.0,0.602,0.0,0.0,1.0,0.0
22592.0,378.0,73.0,0.602,0.0,0.0,1.0,0.0
22972.0,380.0,75.0,0.602,0.0,0.0,1.0,0.0
23310.0,338.0,79.0,0.602,0.0,0.0,1.0,0.0
23948.0,638.0,83.0,0.602,0.0,0.0,1.0,0.0
24432.0,484.0,91.0,0.602,0.0,0.0,1.0,0.0
24957.0,525.0,95.0,0.602,0.0,0.0,1.0,0.0
25551.0,594.0,99.0,0.602,0.0,0.0,1.0,0.0
26019.0,468.0,102.0,0.602,0.0,0.0,1.0,0.0
26660.0,641.0,104.0,0.602,0.0,0.0,1.0,0.0
27241.0,581.0,107.0,0.602,1.0,0.0,0.0,0.0
28257.0,1016.0,114.0,0.602,1.0,0.0,0.0,0.0
28938.0,681.0,120.0,0.602,1.0,0.0,0.0,0.0
29645.0,707.0,126.0,0.602,1.0,0.0,0.0,0.0
30483.0,838.0,137.0,0.602,0.0,0.0,1.0,0.0
31117.0,634.0,146.0,0.602,0.0,0.0,1.0,0.0
31935.0,818.0,149.0,0.602,1.0,0.0,0.0,0.0
32678.0,743.0,157.0,0.602,0.0,0.0,1.0,0.0
33533.0,855.0,164.0,0.602,0.0,0.0,1.0,0.0
34418.0,885.0,175.0,0.602,0.0,0.0,1.0,0.0
35529.0,1111.0,183.0,0.602,0.0,0.0,1.0,0.0
36456.0,927.0,195.0,0.602,0.0,0.0,1.0,0.0
37340.0,884.0,207.0,0.602,0.0,0.0,1.0,0.0
38561.0,1221.0,221.0,0.602,0.0,0.0,1.0,0.0
39460.0,899.0,228.0,0.602,0.0,0.0,1.0,0.0
42877.0,1228.0,257.0,0.602,0.0,0.0,1.0,0.0
44236.0,1359.0,271.0,0.602,0.0,0.0,1.0,0.0
45277.0,1041.0,280.0,0.602,0.0,0.0,1.0,0.0
46257.0,980.0,289.0,0.602,0.0,0.0,1.0,0.0
47236.0,979.0,300.0,0.602,0.0,0.0,1.0,0.0
48138.0,902.0,306.0,0.602,0.0,0.0,1.0,0.0
49219.0,1081.0,312.0,0.602,0.0,0.0,1.0,0.0
50465.0,1246.0,317.0,0.602,0.0,0.0,1.0,0.0
51919.0,1454.0,322.0,0.602,0.0,0.0,1.0,0.0
53120.0,1201.0,336.0,0.602,0.0,0.0,1.0,0.0
54159.0,1039.0,345.0,0.602,0.0,0.0,1.0,0.0
55329.0,1170.0,360.0,0.602,0.0,0.0,1.0,0.0
56788.0,1459.0,371.0,0.602,1.0,0.0,0.0,0.0
58327.0,1539.0,379.0,0.602,1.0,0.0,0.0,0.0
59573.0,1246.0,383.0,0.602,1.0,0.0,0.0,0.0
61593.0,2020.0,390.0,0.602,1.0,0.0,0.0,0.0
62797.0,1204.0,401.0,0.602,0.0,0.0,1.0,0.0
64122.0,1325.0,411.0,0.602,0.0,0.0,1.0,0.0
65276.0,1154.0,427.0,0.602,0.0,0.0,1.0,0.0
66632.0,1356.0,429.0,0.602,0.0,0.0,1.0,0.0
67804.0,1172.0,436.0,0.602,0.0,0.0,1.0,0.0
69301.0,1497.0,453.0,0.602,0.0,0.0,1.0,0.0
70614.0,1313.0,459.0,0.602,0.0,0.0,1.0,0.0
71821.0,1207.0,467.0,0.602,0.0,0.0,1.0,0.0
73394.0,1573.0,477.0,0.602,0.0,0.0,1.0,0.0
74745.0,1351.0,481.0,0.602,0.0,0.0,1.0,0.0
76258.0,1513.0,491.0,0.602,0.0,0.0,1.0,0.0
77817.0,1559.0,498.0,0.602,0.0,0.0,1.0,0.0
84570.0,2120.0,528.0,0.602,0.0,0.0,1.0,0.0
86823.0,2253.0,535.0,0.602,0.0,0.0,1.0,0.0
89263.0,2440.0,554.0,0.602,0.0,0.0,1.0,0.0
90814.0,1551.0,563.0,0.602,0.0,0.0,1.0,0.0
94253.0,3439.0,578.0,0.602,0.0,0.0,1.0,0.0
98617.0,4364.0,590.0,0.602,0.0,0.0,1.0,0.0
100676.0,2059.0,600.0,0.602,0.0,0.0,1.0,0.0
105684.0,5008.0,614.0,0.602,0.0,0.0,1.0,0.0
107755.0,2071.0,636.0,0.602,0.0,0.0,1.0,0.0
111802.0,4047.0,645.0,0.602,0.0,0.0,1.0,0.0
115358.0,3556.0,663.0,0.602,1.0,0.0,0.0,0.0
117996.0,2638.0,675.0,0.602,1.0,0.0,0.0,0.0
121745.0,3749.0,694.0,0.602,1.0,0.0,0.0,0.0
126137.0,4392.0,715.0,0.602,1.0,0.0,0.0,0.0
129304.0,3167.0,727.0,0.602,0.0,0.0,1.0,0.0
132246.0,2942.0,739.0,0.602,0.0,0.0,1.0,0.0
136036.0,3790.0,757.0,0.602,0.0,0.0,1.0,0.0
139129.0,3093.0,765.0,0.602,0.0,0.0,1.0,0.0
144872.0,5743.0,791.0,0.602,0.0,0.0,1.0,0.0
148509.0,3637.0,812.0,0.602,0.0,0.0,1.0,0.0
153008.0,4499.0,829.0,0.602,0.0,0.0,1.0,0.0
155233.0,2225.0,842.0,0.602,0.0,0.0,1.0,0.0
158089.0,2856.0,847.0,0.602,0.0,0.0,1.0,0.0
159830.0,1741.0,862.0,0.602,0.0,0.0,1.0,0.0
160400.0,570.0,876.0,0.602,0.0,0.0,1.0,0.0
162354.0,1954.0,887.0,0.602,0.0,0.0,1.0,0.0
164718.0,2364.0,904.0,0.602,0.0,0.0,1.0,0.0
168235.0,3517.0,920.0,0.602,0.0,0.0,1.0,0.0
170743.0,2508.0,937.0,0.602,0.0,0.0,1.0,0.0
179614.0,3114.0,1004.0,0.602,0.0,0.0,1.0,0.0
182923.0,3309.0,1034.0,0.602,0.0,0.0,1.0,0.0
185974.0,3051.0,1052.0,0.602,0.0,0.0,1.0,0.0
188883.0,2909.0,1070.0,0.602,0.0,0.0,1.0,0.0
191636.0,2753.0,1087.0,0.602,0.0,0.0,1.0,0.0
194453.0,2817.0,1108.0,0.602,0.0,0.0,1.0,0.0
197024.0,2571.0,1126.0,0.602,1.0,0.0,0.0,0.0
199760.0,2736.0,1148.0,0.602,0.0,0.0,1.0,0.0
202329.0,2569.0,1174.0,0.602,0.0,0.0,1.0,0.0
204242.0,1913.0,1189.0,0.602,0.0,0.0,1.0,0.0
206353.0,2111.0,1202.0,0.602,0.0,0.0,1.0,0.0
208299.0,1946.0,1215.0,0.602,0.0,0.0,1.0,0.0
209776.0,1477.0,1221.0,0.602,0.0,0.0,1.0,0.0
210973.0,1197.0,1230.0,0.602,0.0,0.0,1.0,0.0
211475.0,502.0,1247.0,0.602,0.0,0.0,1.0,0.0
212917.0,1442.0,1259.0,0.602,0.0,0.0,1.0,0.0
215020.0,2103.0,1276.0,0.602,0.0,0.0,1.0,0.0
216965.0,1945.0,1298.0,0.602,0.0,0.0,1.0,0.0
218639.0,1674.0,1305.0,0.602,0.0,0.0,1.0,0.0
220308.0,1669.0,1321.0,0.602,0.0,0.0,1.0,0.0
222288.0,1980.0,1337.0,0.602,0.0,0.0,1.0,0.0
224078.0,1790.0,1361.0,0.602,0.0,0.0,1.0,0.0
226026.0,1948.0,1389.0,0.602,0.0,0.0,1.0,0.0
227640.0,1614.0,1412.0,0.602,0.0,0.0,1.0,0.0
229343.0,1703.0,1435.0,0.602,0.0,0.0,1.0,0.0
230723.0,1380.0,1454.0,0.602,0.0,0.0,1.0,0.0
231978.0,1255.0,1479.0,0.602,0.0,0.0,1.0,0.0
233452.0,1474.0,1508.0,0.602,0.0,0.0,1.0,0.0
237589.0,1343.0,1551.0,0.602,0.0,0.0,1.0,0.0
238861.0,1272.0,1567.0,0.602,0.0,0.0,1.0,0.0
239885.0,1024.0,1577.0,0.602,0.0,0.0,1.0,0.0
240981.0,1096.0,1594.0,0.602,0.0,0.0,1.0,0.0
241995.0,1014.0,1614.0,0.602,0.0,0.0,1.0,0.0
243377.0,1382.0,1637.0,0.602,0.0,0.0,1.0,0.0
244433.0,1056.0,1651.0,0.602,0.0,0.0,1.0,0.0
245650.0,1217.0,1663.0,0.602,0.0,0.0,1.0,0.0
246694.0,1044.0,1674.0,0.602,0.0,0.0,1.0,0.0
247593.0,899.0,1689.0,0.602,0.0,0.0,1.0,0.0
248423.0,830.0,1698.0,0.602,0.0,0.0,1.0,0.0
249244.0,821.0,1716.0,0.602,0.0,0.0,1.0,0.0
250180.0,936.0,1730.0,0.602,0.0,0.0,1.0,0.0
250916.0,736.0,1743.0,0.602,0.0,0.0,1.0,0.0
251692.0,776.0,1749.0,0.602,0.0,0.0,1.0,0.0
252474.0,782.0,1765.0,0.602,0.0,0.0,1.0,0.0
253184.0,710.0,1777.0,0.602,0.0,0.0,1.0,0.0
253772.0,588.0,1788.0,0.602,1.0,0.0,0.0,0.0
254514.0,742.0,1795.0,0.602,0.0,0.0,1.0,0.0
255236.0,722.0,1798.0,0.602,0.0,0.0,1.0,0.0
255979.0,743.0,1803.0,0.602,0.0,1.0,0.0,0.0
256592.0,613.0,1808.0,0.602,0.0,0.0,1.0,0.0
257200.0,608.0,1816.0,0.602,0.0,1.0,0.0,0.0
257700.0,500.0,1819.0,0.602,0.0,1.0,0.0,0.0
258181.0,481.0,1825.0,0.602,0.0,0.0,0.0,1.0
258840.0,659.0,1832.0,0.602,0.0,0.0,1.0,0.0
259548.0,708.0,1840.0,0.602,1.0,0.0,0.0,0.0
260059.0,511.0,1847.0,0.602,0.0,0.0,1.0,0.0
260593.0,534.0,1856.0,0.602,0.0,0.0,1.0,0.0
261019.0,426.0,1864.0,0.602,0.0,0.0,1.0,0.0
261438.0,419.0,1870.0,0.602,0.0,0.0,1.0,0.0
261859.0,421.0,1878.0,0.602,0.0,1.0,0.0,0.0
